date,start_time,duration_min,sport_id,sport_name,distance_km,calories,hr_avg,hr_max,cardio_load,muscle_load,perceived_load,recovery_time_hours
2026-02-15,2026-02-15T10:31:19,35.1892,186,Ultimate,1.452699951171875,376,138,184,51.0467,-1.0,,5.9247825
2026-02-15,2026-02-15T12:36:59,113.14778333333334,186,Ultimate,3.28260009765625,1126,131,189,136.185,-1.0,,22.999775833333334
2026-02-19,2026-02-19T18:40:06,111.5775,186,Ultimate,2.535699951171875,840,113,167,82.7507,-1.0,,9.862651666666666
2026-02-22,2026-02-22T18:32:00,55.82165,12,Swimming,0.0,688,146,178,91.7602,-1.0,,11.905115
2026-03-03,2026-03-03T18:29:02,138.46505,186,Ultimate,5.1075,1165,119,176,118.429,-1.0,,15.565209166666667
2026-03-05,2026-03-05T18:28:35,95.2275,186,Ultimate,3.073800048828125,795,118,188,83.0258,-1.0,,10.222125277777778
2026-03-12,2026-03-12T18:19:03,116.19831666666667,186,Ultimate,3.48860009765625,1102,130,201,142.71,-1.0,,28.784031944444443
2026-03-15,2026-03-15T08:51:39,27.454583333333332,19,Road running,5.06089990234375,362,151,173,50.3842,-1.0,54.9,5.7123663888888885
2026-03-17,2026-03-17T18:13:45,107.79835,186,Ultimate,3.450800048828125,1229,144,193,178.119,-1.0,,43.669505
2026-03-19,2026-03-19T18:14:41,114.41081666666666,186,Ultimate,4.7012001953125,1155,135,198,154.104,-1.0,457.6,31.80687777777778
2026-03-20,2026-03-20T18:42:04,62.900416666666665,36,Mountain biking,2.09539990234375,404,97,118,25.5437,-1.0,,2.2973675
2026-03-23,2026-03-23T22:42:38,58.07123333333333,38,Road cycling,8.7927998046875,419,109,143,37.6863,-1.0,174.2,4.143754444444444
